	iflood	etss	estofs	cbofs	Time_adcirc	observed	Time_observed	ahps	Time_ahps	Time_etss
55	-0.9855990033489	2.204	-0.92		2018-12-19 14:00:00			0.7	2018-12-20 01:00:00	2018-12-19 20:00:00
56	-0.7763805190507	2.2769999999999997	-0.78		2018-12-19 15:00:00			0.5	2018-12-20 02:00:00	2018-12-19 21:00:00
57	-0.4933049592463999	2.207	-0.52		2018-12-19 16:00:00			0.4	2018-12-20 03:00:00	2018-12-19 22:00:00
58	-0.2504869442950001	2.039	-0.25		2018-12-19 17:00:00			0.4	2018-12-20 04:00:00	2018-12-19 23:00:00
59	0.06117678022870004	1.926	0.02		2018-12-19 18:00:00			0.5	2018-12-20 05:00:00	2018-12-20 00:00:00
60	0.3220848957817	1.703	0.27		2018-12-19 19:00:00			0.8	2018-12-20 06:00:00	2018-12-20 01:00:00
61	0.48440361051170006	1.499	0.45		2018-12-19 20:00:00			1.0	2018-12-20 07:00:00	2018-12-20 02:00:00
62	0.57273213408633	1.348	0.57		2018-12-19 21:00:00			1.1	2018-12-20 08:00:00	2018-12-20 03:00:00
63	0.5145189146468799	1.2919999999999998	0.58		2018-12-19 22:00:00			1.2	2018-12-20 09:00:00	2018-12-20 04:00:00
64	0.3070735953526	1.3559999999999999	0.42		2018-12-19 23:00:00					2018-12-20 05:00:00
65	0.08083348877310009	1.5230000000000001	0.21		2018-12-20 00:00:00					2018-12-20 06:00:00
66	-0.13527252945500007	1.73	0.01		2018-12-20 01:00:00					2018-12-20 07:00:00
67	-0.3301765960836001	1.8869999999999998	-0.16		2018-12-20 02:00:00					2018-12-20 08:00:00
68	-0.40895503805299993	1.9240000000000002	-0.22		2018-12-20 03:00:00					2018-12-20 09:00:00
69	-0.28358326371290016	1.821	-0.12		2018-12-20 04:00:00					2018-12-20 10:00:00
70	-0.051572708882600085	1.61	0.08		2018-12-20 05:00:00					2018-12-20 11:00:00
71	0.17679224154170003	1.349	0.31		2018-12-20 06:00:00					2018-12-20 12:00:00
