CBBV2	SWPV2	BLTM2	BISM2	SLIM2	APAM2	KPTV2	LWTV2
2.552776593249202	1.9315030200600625	2.7009922726025586	1.983783733534813	1.9827483831853867	2.5234642444119455	2.335070895832777	1.9144044228129387
2.6106586957982776	1.981281242993474	2.729934986161232	1.9481343879580497	1.9565905822427274	2.5243874965772632	2.3915206472545862	1.8870976901881695
2.669795725088477	2.031870807257295	2.756829178976059	1.9133537325143815	1.9314062931151392	2.5241952583060265	2.4494908508628606	1.8601908835701941
2.7304560422263147	2.083850285512209	2.780918609546662	1.8793870096087457	1.9066288724751475	2.522810086713791	2.5082767470747234	1.8335061385564804
2.7913988009951116	2.1367197702497247	2.8020108440389633	1.8469925141513346	1.882112919351578	2.519723322854996	2.5677098585039375	1.8069154103778602
2.8516997225246428	2.19015369823277	2.8211924295892716	1.8165925640940666	1.8581522669107915	2.515658158110142	2.627593448933959	1.780366679319024
2.912021569278002	2.24477444819808	2.839442158209324	1.787728906813264	1.834680228224516	2.5112926088438035	2.68719493996799	1.7539132362537384
2.971502104695797	2.2995572708666323	2.8567011654844285	1.7599291602700948	1.8121299749822617	2.5068547013268474	2.746661248189211	1.727854879014969
3.029108170296907	2.354021717232466	2.8722366774549486	1.7332992217421532	1.7909697824032307	2.501942162798405	2.8066094721376897	1.7028753930710554
3.085019390549421	2.4087074429512025	2.8851694435944557	1.7076940813839436	1.7708920301408768	2.4957756753430367	2.8667184487402437	1.6793248847954274
3.139234103169203	2.463479509663582	2.8952413209547996	1.683286714527011	1.7516417042524814	2.4879072044954302	2.926701385092735	1.6567712092034816
3.1916123829445837	2.517863286358118	2.903277389155865	1.6598758870095014	1.7328650315613747	2.478685829924107	2.9862577988922596	1.6350604583405257
3.2422551403007507	2.5715573129177094	2.9108310038318637	1.6376797002881767	1.7144240424842836	2.468017094777584	3.0447304034352305	1.6144259386740925
3.2905171156487465	2.624236759465933	2.917993883954525	1.6175531062066555	1.6964606178612711	2.4565999406442645	3.1011158635735514	1.595347756975174
3.335962692763567	2.676446072947979	2.923714488135815	1.5989574269235134	1.6789301693649294	2.4444965565071106	3.1559848316729067	1.5779437398545744
3.3788898116312027	2.7275506519496444	2.927533439265728	1.5812056990742684	1.6614133124859336	2.4319948108658793	3.2085135970532894	1.5617997829996346
3.418455987539053	2.777037730705738	2.929342199968338	1.5646874838352203	1.6442922747941018	2.4186138146982197	3.2592287126600743	1.546992009245634
3.4548397693595887	2.8252749673545363	2.9293484579792026	1.5497874044209718	1.6276200538189411	2.404300961600304	3.3084792581617832	1.5338929658018352
3.4886071159503462	2.872392606747151	2.9282867473235132	1.5366569731414317	1.6111463291258814	2.3888674356505875	3.3555369575440883	1.5224816296629906
3.519028969045639	2.9178419973373417	2.9271712568869592	1.5251418909162284	1.5951640538485052	2.372571184234381	3.3992207090377806	1.5125268455528023
3.5462024255952835	2.9611983766376975	2.9259364731183055	1.5150070912122726	1.5798734354437591	2.355810764418602	3.440053056550026	1.5042968279056548
3.57044126617527	3.0019171021401885	2.9238590090742114	1.506283864083886	1.5654465203197003	2.339161033169985	3.477759527635574	1.4982295885913373
3.5917012935838697	3.039929629069567	2.9199289782514573	1.4993975587069988	1.551916358596206	2.3231717176303865	3.5132570186674594	1.494103310459137
3.609841115888119	3.0753041110754014	2.9141467717757226	1.4939053230315447	1.539595606362939	2.3075297216937543	3.546445890378952	1.4917760637782813
3.624758062597275	3.1073069919466976	2.9076186886301043	1.4898121439099312	1.5285655688704254	2.2922796336874964	3.5768911132335663	1.491015715458274
3.636771878953934	3.136072134447098	2.9000928438773155	1.48702195109725	1.5191055587441924	2.277003535823584	3.6045571925759314	1.4920360645734072
3.645603692348957	3.162402910721302	2.8909592770209316	1.4856028982430696	1.5108803323866131	2.261627212004423	3.629252672386169	1.4952788386874198
3.650832064863205	3.18662923527956	2.8802659009566307	1.485740330028534	1.5039101305515767	2.2462463902399543	3.650793136906624	1.5007617362372876
3.6531494845113754	3.207954385113716	2.8677285628786087	1.4873279580503702	1.4984263040782215	2.230976452605486	3.669457849872112	1.5081733234010937
3.652904835399151	3.2265181876540185	2.852499497877598	1.4905831992954015	1.4945961080850365	2.215443776296139	3.6848179419755933	1.5173594477705956
3.6497963640651703	3.242441109609604	2.8350249803533556	1.495736231225729	1.492196845388532	2.199833461539507	3.697388134610653	1.5284411138527394
3.644548630829811	3.25539010746479	2.816694679843426	1.5030617707401515	1.4913594453097583	2.1839787910149098	3.7062473268032075	1.5413787201725244
3.637158115561962	3.265787792515755	2.7975762610902786	1.5125929657399655	1.4922509674043658	2.167455002234936	3.7105174414038657	1.5562224774889946
3.627837395068169	3.273002105665207	2.7773454809060096	1.52418319298625	1.4947454692037105	2.1508005774781704	3.710612289381027	1.5729123480104208
3.6170143608412744	3.2773334314346316	2.7560117263069155	1.5377349155128002	1.4991724252016545	2.133816335992575	3.7074267662882807	1.5917710104219913
3.603871755774975	3.278342535686493	2.7339236858358387	1.5540130284756422	1.505418311169863	2.1168125382230283	3.700928604257107	1.6130613989614249
3.5884046907982827	3.2768222301721575	2.7110651277770996	1.5731262648135425	1.5138246287168267	2.0999089664087296	3.6924832230329514	1.6364602482550143
3.5711658264956476	3.2732633776187896	2.6876312238445283	1.5951087013512848	1.5241554801673889	2.08310532720542	3.682214413893223	1.6616660004042387
3.5524074389300346	3.2673454505324364	2.6646144554486275	1.6200030685693025	1.5361282772184612	2.0665660889611246	3.669454329741001	1.688919393264532
3.5321240523419384	3.259719086480141	2.6423566664328577	1.6476140969723463	1.5495821694345475	2.0506673190162186	3.6547161274671556	1.7183306753866674
3.510057914908886	3.249764742386341	2.6202967870106697	1.6777171337485313	1.5648986021341087	2.035653470920086	3.6383473222374914	1.7495172280751468
3.4859673109612466	3.237849685263634	2.5979087531437877	1.7100444044798613	1.582009372776866	2.021413171635628	3.6207224168896674	1.7818150177084209
3.460153505053282	3.2240627006411553	2.5757591103782653	1.7442432115852833	1.6012290930808784	2.0079864137635233	3.6024116726636883	1.8145777091019153
3.432397369023323	3.207704064679146	2.5543866343369483	1.7803861088782549	1.6231871331543923	1.995603765891552	3.5829525834441185	1.8478384501569272
3.4031253276429174	3.1893272202134133	2.533728744911194	1.818792841601372	1.6475310398699046	1.983922406362057	3.5617756702423096	1.8818896562092304
3.372562571521759	3.169504775238037	2.5141521224250796	1.8592136271178723	1.6738681719363928	1.9726949481830598	3.5389378418445587	1.916239388936043
3.3409356602094173	3.1480753904104235	2.495562114464283	1.9013940870642663	1.7016215211958885	1.9619430988297464	3.5147796709358694	1.9500868185095788
3.308331912513733	3.124534709167481	2.4774242477884294	1.9452650899767876	1.7305148551375868	1.9517925074265006	3.489177464020252	1.9832139901452064
3.2751708107254505	3.099048373234272	2.4594307064881327	1.9908936161279678	1.7602288685352803	1.942365302966595	3.4620938685953617	2.015604281001568
3.241225599732161	3.0719329988479616	2.441729238288641	2.038126148688793	1.790795633694649	1.9336536629364494	3.4335737663328647	2.0470856935613155
3.2062671776673795	3.04317626554966	2.424491547363043	2.0870725939750674	1.8219090947718621	1.9255137508676055	3.403333493334055	2.0778931965761185
3.1701099553964136	3.013156587433815	2.4077373855581286	2.137545211660862	1.8538384440155031	1.9180456949338915	3.3721388736784457	2.1086149452857974
3.1324813183209894	2.9815232225477697	2.391552116053343	2.1897274396896362	1.8863653355152608	1.911004454897404	3.3401400996267796	2.139129104041338
3.0932091711423397	2.9489669966220857	2.3754358802309037	2.2433466634631154	1.9189371086866858	1.9046106256411077	3.3073775549054147	2.1687275398008823
3.0525799156389235	2.915936041903496	2.3589047578444484	2.2978128698945044	1.9514740716726782	1.899601576851368	3.273435766261816	2.1972085294954775
3.010730543579817	2.8821360363185407	2.3417059839239123	2.3526107509016994	1.9842745555849077	1.8962048458919525	3.238581383627653	2.2247910057239535
2.9675849810204507	2.8482843043625357	2.324142778651953	2.4077370796978474	2.0173254577131274	1.8937331271634101	3.202645147365332	2.2516756159596443
2.92338768151021	2.813862115603685	2.3069533917477134	2.4630832211256024	2.050662468275547	1.8921330320105554	3.165409298253059	2.277988204889774
2.8778013969323633	2.7785197059035305	2.2900064049830435	2.518352604138851	2.0842351320595744	1.891559641765118	3.126563380283117	2.304000311517
2.8310872036776544	2.7424580160796643	2.2727312637736796	2.5732448442161084	2.1178192362697126	1.8919797107443812	3.08570805413723	2.3300477172367575
2.783460220869541	2.705707553935051	2.2548801900019644	2.6272181345105174	2.1514121408076288	1.8939397393033506	3.0431590560197828	2.3558736480407716
2.734875957962036	2.6680055807948113	2.236883030789137	2.679862477529049	2.184594656726837	1.8974375762507916	2.9991552659392355	2.381094311856508
2.6847574067971705	2.6295170539140704	2.2190463308861257	2.730949162530899	2.2174959532828336	1.9029709290132524	2.9537907496213913	2.405996599369526
2.633473643343806	2.5904199354767803	2.20162070407176	2.780069463181496	2.250423455259323	1.910505476312399	2.907588246536255	2.430731876217604
2.5812606141678094	2.5504198056280614	2.184844345884562	2.8271598215579985	2.283362202099085	1.9194779971704485	2.860697851163149	2.4547432772152424
2.527687005426645	2.5092405296385287	2.1686870418658257	2.8720469689846038	2.316091403356314	1.9294542443022729	2.8127712660849093	2.4776202181808946
2.4731682414821385	2.465858238261938	2.1535100943615437	2.914453597354889	2.34830099414897	1.9406298783288003	2.7641909144341943	2.499456080370426
2.4181137820295096	2.4201163834452633	2.1394086446931366	2.9541512892723083	2.3796813007206916	1.9530618080363276	2.71559061537385	2.52077027868557
2.3624057026765346	2.372688972514868	2.1260754636397365	2.9912288302659986	2.4098134274692535	1.9667291082010272	2.667130339306593	2.541926071100712
2.306468228112817	2.324074690711498	2.113412280874491	3.0255266410589217	2.438724948755026	1.9818145322964194	2.6186467423707245	2.5629632546536922
2.2502562566584943	2.2740950869441034	2.101750673191786	3.057180833387375	2.4664457856924535	1.9978742504582407	2.570222107630968	2.5836916444830895
2.1941124877444507	2.2227104619562628	2.0910083086361886	3.0864826003193855	2.4933244312615397	2.0145727746353153	2.5217223767608403	2.603890352361679
2.1381685107163193	2.170282215875387	2.0803978512158396	3.113279989528656	2.5195372831435208	2.0312537959382535	2.473468419489264	2.623430991285324
2.0825150422862766	2.117042286229134	2.069569243448019	3.1373897586345674	2.5451266806931496	2.0478794729576113	2.4248167851835487	2.642499345951557
2.0268757154940666	2.063387861144543	2.05904219357872	3.158854540336132	2.569955925485611	2.065158525423765	2.376104966413975	2.6613684220843314
1.9721704212687015	2.0092223814696073	2.0494578543772697	3.1778037972331044	2.5938325836868286	2.083170938538075	2.327334527683258	2.680029614918709
1.9189052151254415	1.9550915164172649	2.0405568117370607	3.194193527686596	2.6168820110769273	2.1017576219305996	2.278325282280147	2.6981889935069088
1.8671056814199816	1.9008950889229774	2.031861110078335	3.2076678073287015	2.6394761681766514	2.1210597719714643	2.2285624843657015	2.715460321240902
1.8167745175444558	1.8464413985133172	2.023724424796343	3.2183240264534954	2.6615380032272338	2.1407066015169622	2.178330702316761	2.731606575959206
1.7678937844279259	1.7918139994114637	2.0165642825534347	3.2265740404009824	2.6825512303323746	2.160157966004372	2.1285397677987814	2.7467783410482407
1.7210477757080496	1.7372238794758916	2.0106112519373895	3.232434667575359	2.7021783080310824	2.1796601768300534	2.0791416945800183	2.761226132505417
1.6761292404457033	1.6831187553822995	2.006288726495743	3.2359473672986034	2.7201127893538475	2.199542757378578	2.0308025208011267	2.7748179454140667
1.6332357706091403	1.6298381364427508	2.0040805286934376	3.2369850237250333	2.7362168024988174	2.2201343510017395	1.9839349573895335	2.787258088760853
1.592222185235381	1.578854751399532	2.0041556248238086	3.2357220789074894	2.750583826503277	2.2410560546979905	1.9387803227778524	2.7982856817178727
1.5536671669892073	1.5308945967376233	2.006472555564881	3.2320404128909113	2.7636167208166125	2.26160462449646	1.8945467074010987	2.807485153251171
1.5182399563527702	1.4850403009274045	2.0111221598556046	3.22617743896246	2.7754578551859854	2.281947168843508	1.8518861949218437	2.8147714335255625
1.4857154849431513	1.4398844150191172	2.018104144351721	3.2179999788284306	2.7858870258541106	2.3021227025256157	1.8108425203718244	2.8204822595648764
1.4561721245682835	1.3958988214496524	2.0276085961332324	3.207605031657219	2.794353918990612	2.3218081557319166	1.7709610116079448	2.824596119456768
1.4292846542260647	1.3559074858173727	2.0400491306056976	3.195456472504139	2.800934608540058	2.3412053493127827	1.7314644316256045	2.826468242519379
1.4049191378167867	1.3191935205876828	2.055453028785229	3.1816567762970926	2.8057088841409685	2.360531162457228	1.6924931700982153	2.8256740618281366
1.3826883853635787	1.285450912696123	2.0732274419238568	3.166374713766575	2.8086935641975406	2.3793854735956192	1.6546975345805286	2.8224298698835373
1.3634640693328381	1.2540923624902964	2.092773947732687	3.1496607401251797	2.8098307621092795	2.3977651537225246	1.6185624598011374	2.816896419339657
1.346761047210455	1.2254159321829676	2.1141259874572755	3.1317336901903152	2.8089352798671725	2.415880237327576	1.5845172917515038	2.8092151021294596
1.3327449607214927	1.2007572181865573	2.13753476156497	3.112744929599762	2.8060106376023297	2.4339561105833054	1.552387197253108	2.799305933051586
1.3215366188100575	1.1781440670460464	2.1630128838589195	3.0926369628787045	2.800924439272404	2.4523877126441005	1.522811691236496	2.7872488973073963
1.3125161850563287	1.1580861888572573	2.1903749607672696	3.0713168976783756	2.793997994622708	2.471094862745762	1.4962477062761783	2.772928612821579
1.305726292159319	1.139924341288209	2.2192773883810046	3.0487880585670473	2.7855131097049712	2.490227948711872	1.4727641293823717	2.7564137221508025
1.3012103061786888	1.1230432592004538	2.249361504452467	3.025212958264351	2.77570269986105	2.509792446301937	1.4519523320019243	2.738346258097172
1.2989919391087295	1.108980922099948	2.2801159121563437	3.0003796066522597	2.7644269376606943	2.529260335849285	1.4338081095337867	2.7190487037830353
1.2994375290385483	1.0947723528862	2.3112514718344213	2.9742205345511437	2.7514368716092115	2.5487125803694726	1.4186036854505537	2.698146360807896
1.3022062099388836	1.0813709937378764	2.3428526666333678	2.9469006014347077	2.7367495156736377	2.5685610352025035	1.405993500214815	2.6755046819381714
1.3065986002049446	1.0694500941753389	2.374770673232317	2.918923381614685	2.7204536553831105	2.5885459928975108	1.3951831775724886	2.651514988415718
1.3122999414465428	1.060148538839817	2.406983490811825	2.8904703574061394	2.702845177313805	2.6078280977473263	1.3866942836165426	2.6263885858886242
1.318700810965061	1.053167189922929	2.4393513897230625	2.8614476586461066	2.684086789748192	2.626213155852318	1.3804523577958343	2.6002523946397305
1.3257891327551603	1.0472163593888282	2.4713765647580628	2.831972623038292	2.664470272442818	2.6435187070832256	1.3760368911147116	2.5731238197617534
1.3336540345809458	1.042095839780569	2.5027996995916366	2.8022648676514628	2.6440202663154606	2.6596723931894304	1.3727377949029207	2.5451683074169162
1.3425765891335009	1.0390983014672994	2.5336911968460085	2.7722127261042595	2.6226237360448836	2.6745142437682152	1.370439882647991	2.516163502656698
1.3522607142738103	1.0386229370951652	2.5639269718995097	2.741286809790134	2.600062629065037	2.688242363976002	1.3696849123060701	2.4858751211993697
1.3626112197897433	1.03986534781456	2.5933134175410273	2.709713971602917	2.5762430752129557	2.701172783361435	1.3701964558035133	2.454843112044811
1.3736498131564856	1.0427611934512853	2.621975498425007	2.677897266554832	2.551406790158272	2.7135100606546403	1.3718914478242397	2.4238824833266737
1.3854690933785438	1.0473191765516996	2.6498756664862633	2.645629984724522	2.525713939866543	2.72493542842722	1.3748306106299162	2.3932224346928597
1.3976030831000805	1.0531073476940394	2.6768864147534375	2.612241541135311	2.499353242477894	2.7354396952257156	1.3787168353766202	2.3626528338723185
1.4105200575402974	1.060787002620101	2.7017768707146645	2.5779193827688696	2.4723540324182514	2.7448867493138316	1.3838436618864534	2.3323000144593715
1.4247922824583052	1.0701364708513021	2.7246213482489585	2.542987263906002	2.4447091716439724	2.7532265266046525	1.390282666158676	2.302335582845688
1.4400260898581743	1.0805380671590568	2.74736765323782	2.5072935255646707	2.416392748078823	2.760876358197689	1.3988357536166904	2.2723734002046587
1.4560194388813377	1.0919715018987657	2.770089317308903	2.4704874257922174	2.3874873870224955	2.7679391101465227	1.4097809168368576	2.242210570090294
1.472931859914124	1.1049851821631194	2.7916201992502216	2.4327836925864217	2.3580649578185082	2.7740017537341117	1.422972461503744	2.2122613923780916
1.4916456591523288	1.120358230304718	2.8125550056567192	2.394693820554018	2.3283685450763705	2.7790719159111976	1.438034955856204	2.183171126657009
1.5121262464187144	1.1371322172924876	2.8334137381186486	2.3561505360782147	2.2982937182397842	2.7827770494685176	1.4545067738115787	2.154964022719145
1.534169527444899	1.1542297385528684	2.852977649020195	2.3170674003839493	2.2675825299234393	2.785168782995701	1.471844201785326	2.126941236757517
1.5574644350892901	1.1716864109680056	2.8714544260969164	2.277960406023264	2.2362075035483837	2.7860247615442275	1.4896915843084453	2.0986777129404546
1.582823435168624	1.1907458919703962	2.891565717386246	2.239411059099436	2.20422369005394	2.7848013204202653	1.5078769483089447	2.0705422827832702
1.6106416624001265	1.2112793300941587	2.914279363380909	2.2017442872703077	2.1719105487377646	2.7811646338567733	1.5265883763477204	2.0424138928883075
1.6404192092753052	1.2331766479060053	2.93636975060606	2.164904452908039	2.1398953474075793	2.774485576199055	1.5460475877940654	2.0137782129876616
1.6725966910942494	1.2558934229061007	2.9542101662030222	2.129007329213619	2.1086652330966	2.7664336674079895	1.5667838734731077	1.9852719956867695
1.7065155499949156	1.2787748007036746	2.9677957211008072	2.094118918645382	2.07820632084322	2.7586512442097666	1.5892953074917195	1.9574009664885998
1.7414732264763713	1.3019831229008734	2.9787881127467157	2.0600988070845605	2.0485733682425025	2.7496309082374575	1.6134203060537575	1.929882634871483
1.777566310247317	1.3251933885037899	2.9872614594569207	2.0268496042370794	2.0195329710454946	2.739957196818352	1.638967070904374	1.901992636077881
1.8143066367366387	1.3482905454494059	2.9940674373974803	1.9943938976109028	1.9912111695022585	2.7278076598510745	1.6664077640742063	1.8732012881569862
1.8509835611422583	1.3717827271081509	2.9994010227193835	1.962668422627449	1.9637953128130436	2.7126728561387066	1.6963733323968946	1.8440606650047302
1.887868653023526	1.3965984291739761	2.999628266738892	1.931511057692766	1.937152711591244	2.6971600294575695	1.7286956162758171	1.8157956744663717
1.9247487916647494	1.4228766112670304	2.99090714191103	1.9007955669939518	1.911534957429886	2.685499790714741	1.7626675704874097	1.7885509352617264
1.9613497093505263	1.4498297296099365	2.9748795938363077	1.8706056514263154	1.8869535885365012	2.679892221854687	1.7972383258908986	1.7616424174689054
1.9982723401299716	1.476875264094636	2.955303753601551	1.8409772945523262	1.8633801505179406	2.683896175430775	1.831196584592387	1.7348817451827525
2.035458418499589	1.5049948256833479	2.9324856770505905	1.8117433879256248	1.8407184264571668	2.6896529587373736	1.8643084289904683	1.7085537067883014
2.071745763394892	1.5338405797973276	2.907239101158619	1.783099592167139	1.8188773818523885	2.6861400634512904	1.8974842613968532	1.6830855581991673
2.107033097710371	1.5630440886251629	2.8822428457012177	1.7553158817768097	1.7979314283640386	2.675714608477116	1.930833513734676	1.6588180676631927
2.1418237268588545	1.5925882190287113	2.8572581284513476	1.728127415779233	1.7789970342428685	2.6634178126916885	1.9650147049061952	1.6358961472444533
2.1754552795029283	1.622415487755835	2.83077363978529	1.701587387266755	1.7627118321270943	2.652476462946892	2.000158337202668	1.6146095721803904
2.2081434125638606	1.6523187204234302	2.8083607694377903	1.6760924465686082	1.7496525368304254	2.643550192700386	2.0359132378220557	1.5945266375027896
2.240055454496205	1.682083763499558	2.7992440209856033	1.651586320477724	1.7398135748119357	2.6341266061530115	2.071910098564625	1.5746005931131841
2.270845821317196	1.7120312789276242	2.805197344945908	1.6282849592596293	1.732807731649399	2.6201872780785562	2.1089107344716784	1.5547912019573449
2.2999587234369514	1.7424161706462504	2.8178340289464	1.6071739507347345	1.7277779531986714	2.5994400164351465	2.1465589522764086	1.5361673127346038
2.3272428196630477	1.7728825142875313	2.8283768216242793	1.5882379921108485	1.723415630719185	2.575131164358616	2.184010091629624	1.5194120753340723
2.352366288747549	1.8027917971804739	2.8350513813366893	1.5698548407435418	1.718564596703768	2.5493158917293552	2.221128065240383	1.5037395715944766
2.3761703931353093	1.8308849857643248	2.839914442466736	1.5509623459607362	1.7132908536107543	2.520356164203644	2.2577604318752886	1.4887425907932519
2.398576663236976	1.8578966385096312	2.8430414922704697	1.53201049785614	1.7067174976677895	2.487800427185059	2.293307766985893	1.474939863362193
2.419316933508873	1.8843145624741913	2.843237837361336	1.5144424035131931	1.6975888198823932	2.455082373009682	2.3275688608556986	1.4632917495154143
2.4388542967549562	1.9101743989855051	2.8411318211426737	1.49896375143826	1.6838442723960878	2.4238846243486405	2.360303000074625	1.4547789968930482
2.4572437550238373	1.9353836223751308	2.8360951002111436	1.48452143574059	1.6648530183793309	2.389635508702755	2.3907377603173257	1.449926838391304
2.4744710322282315	1.9598061453521252	2.823024266706944	1.4721555573821068	1.642021496883154	2.3545600422785284	2.418902280446887	1.4492515110157729
2.4905430708489416	1.9830541668057442	2.797371115671635	1.4615252503335476	1.6162860627831224	2.3225285114512446	2.4454710566967726	1.4529084872238636
2.5058050392977	2.0054044570446017	2.7637399785985948	1.452472939836979	1.5910123525471689	2.2938529367313385	2.4700344338089226	1.4595289249204397
2.5198361352345944	2.026192493540049	2.7304147018065454	1.4435979559451342	1.5693618350387815	2.2635073531434537	2.492622919586301	1.46814728147614
2.532251637663603	2.0458247536540033	2.6977238308658604	1.430860263738036	1.552523287868619	2.2301001355216505	2.5129495744526387	1.4790872133903503
2.543278643932104	2.0650230109363794	2.660251252936363	1.414073345157504	1.53844628355515	2.196958883361578	2.5315206617087123	1.4930083052300214
2.552250920336604	2.083717840579152	2.6178839326968193	1.3943746670141817	1.525837858384967	2.1669618905351165	2.548399299260974	1.510484045022011
2.5589738329610823	2.1015445667773487	2.574100346373558	1.3742202785640956	1.5132107569636108	2.1418859432206157	2.5629582681924106	1.5316317215793132
2.5636392778418067	2.1177910474509	2.528627292679787	1.3550070607244968	1.5033647546828988	2.1216714925334457	2.5757038806945083	1.5551332902543544
2.5668250453881027	2.132361652371287	2.481601274477482	1.336313086669147	1.497601957818985	2.102889050738573	2.587618546691537	1.5789236563526392
2.5684279762021305	2.145273639959097	2.4373705337216856	1.317626788455248	1.4944707034142017	2.0801728624269966	2.5985583319336176	1.5997689927600622
2.568432914163828	2.156963555362821	2.397873684840441	1.2981092992827297	1.491733654803157	2.052056010739565	2.60817767688334	1.6143471268497707
2.5675202223918436	2.168206267443299	2.3601989927163123	1.2751772340416907	1.4881847759546043	2.020279787199259	2.6168177409142253	1.6249555797510147
2.5657758507541417	2.177834559392929	2.3218268257250787	1.247575763772428	1.483021379193783	1.9893775339887143	2.62358592633605	1.634917990811944
2.562908459510565	2.185312295687199	2.28476835210824	1.2191744170442222	1.4751854695589544	1.9598940891788006	2.626857985985279	1.6452083607547283
2.5591113136372567	2.1917758919864894	2.252686463849783	1.1940210757359861	1.4653290046663285	1.9308996492490769	2.626991604295373	1.6562258333348034
2.553795280080199	2.19740067037642	2.2272391427030565	1.1726102571554482	1.4546298106075528	1.9042827645406724	2.624653943893313	1.6664526942454576
2.5476950395367144	2.2023240137517455	2.2063250659575466	1.1538241241119802	1.444264833441496	1.8777518297002316	2.620152087327838	1.6728102954857351
2.5401413270792963	2.2053179341524842	2.186250442700625	1.1364453834883868	1.4339212215156556	1.8491253412530422	2.6137484310388563	1.675496399977088
2.531481022294521	2.207184728127718	2.1648067817857264	1.1220601843625306	1.4243223617733718	1.8206982291207314	2.6063617292463777	1.676978864081979
2.5221469546369315	2.208300120782852	2.140719502406359	1.1121315934501588	1.4168504923642875	1.794923242436409	2.598013102737069	1.679282496549964
2.5118785855135917	2.208361429733038	2.115275114702225	1.1069196726597845	1.4133315346301796	1.7714958898589614	2.588718881008029	1.6813168389879465
2.500868886556387	2.2066505482316017	2.0922777070274354	1.1068818312503397	1.4135910465182069	1.747937901304722	2.5797420088768006	1.6808978944950104
2.489600946869612	2.2029725490182637	2.073964420484543	1.111329871366918	1.4163495581508876	1.722855207072258	2.57175189794302	1.6784947694324255
2.4778908396027086	2.19856158028245	2.058618115561247	1.1182058974720537	1.4192163138152363	1.695911830203295	2.5641173691421746	1.6756447832815646
2.465762227859259	2.1936987147152425	2.041469112383366	1.127516216467321	1.4209128214479687	1.6661711224780085	2.5569260835170744	1.6702609872006178
2.453350001107812	2.1875779889643194	2.019819523798466	1.138669495216757	1.4207414106191398	1.6345132144556047	2.5503087748259308	1.6621431737326384
2.441310223784208	2.180678629767895	1.9943699536790849	1.1507418337531388	1.4186589108319283	1.602062592463255	2.545084655803442	1.6566415999315978
2.4292084041497706	2.172700937074423	1.9658030141165257	1.1645660730965435	1.416198388075948	1.5681533161417247	2.54253715647459	1.656214539580822
2.4170858548543452	2.1653375072598458	1.933364810364485	1.1786331770412624	1.4149488882036212	1.5330486130729915	2.543469404530525	1.6592523638390304
2.4054019530079365	2.1586386488646268	1.8967486998906136	1.1918806649029254	1.4147772818119528	1.4960726180837156	2.54778850762248	1.6634449377738236
2.3955934499016998	2.1524783705294133	1.8568544673194887	1.2019671850308775	1.4133442462147476	1.4578147575721743	2.5541871770590543	1.6676664550088645
2.3880090829691887	2.1473434281617405	1.811019426809788	1.2073545501336456	1.410050039073944	1.419659763114214	2.5570680621385575	1.6721159496240616
2.3841260361186265	2.142505203512311	1.7574335465004445	1.2094285673826932	1.4048336447836163	1.3809059552416802	2.5514389813661573	1.6769783262841702
2.384867219280362	2.139194569092989	1.7000744767656326	1.2107724752157927	1.3991503442139628	1.3421944378331903	2.537213495966792	1.6825190615438224
2.390923115949988	2.1378460166424516	1.6434139086028339	1.2114996756345033	1.3933584084869626	1.3040804626808167	2.5172115731954574	1.6915270770572424
2.4034667609295846	2.137791210156679	1.5882157104631665	1.2110333315983415	1.388147343284011	1.2652614346013071	2.489698521775007	1.7060746055625677
2.4230646997652054	2.1414257455289363	1.533359356166959	1.210197887147963	1.3841617726148367	1.2252033203706743	2.4546251087605953	1.7237931855105162
2.445068941559553	2.1504695001512766	1.479375749932766	1.2102434532895683	1.3814798727245332	1.1859800639019014	2.4146500598460436	1.74205024773705
2.4676203681788444	2.1667600313544275	1.4277857839634418	1.212973828318715	1.3781209342838527	1.1495980421469212	2.3724027662992477	1.7604445461862088
2.4913100194147826	2.1907355465710165	1.3790469775220155	1.2200452339231966	1.3720392722101211	1.1167211909458639	2.3283366405636072	1.779698881112814
2.511626113887787	2.21858120149076	1.3329899242987633	1.2340383662238716	1.363726629263282	1.087138815784514	2.285334401120245	1.800065528579831
2.519723002131939	2.2504408325821164	1.2898390326520206	1.2553503644570707	1.3558528293282988	1.0598544995502235	2.2468466076001525	1.8199879550569058
2.5144257914981845	2.2888175464093687	1.2502886484434605	1.281618756185472	1.351058459645629	1.0346244976089003	2.213949002292752	1.83605451791811
2.497624743502498	2.327777575296164	1.2133342142572403	1.309670509892702	1.3492626549811364	1.0111875135616066	2.187765998189151	1.8476109127931595
2.4723139252177475	2.361998921018839	1.1764884396737219	1.337904332603514	1.3497329347194436	0.9887604404628874	2.1670278791084883	1.8570381172530652
2.442984730597496	2.388724147540331	1.1382635070552827	1.3663510743558407	1.352171994453788	0.9669214981586338	2.1523878493800757	1.8652132306330205
2.4083747526220085	2.4068061810255053	1.099544240469277	1.3952187895655632	1.3562420971603395	0.9459773047358395	2.1417651203915478	1.8711237263314724
2.3771522163710594	2.41837245182395	1.0623911144381166	1.4247103013426066	1.361175658694029	0.9257876538612546	2.1329546966820954	1.8742238862447738
2.3514184934458733	2.419896668595076	1.0274688103852572	1.4535528867274523	1.3658774293721916	0.9055200100817383	2.1227080350339413	1.8750728245310784
2.3300301279238465	2.4116206447899344	0.993500962993294	1.4792967789202929	1.3702865402610303	0.8860639031954707	2.1085521211147307	1.872918308728218
